,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,287.31024169921875,7.0050950050354,33.30726623535156,136.83712768554688,121.2601089477539,193.09664916992188,366.95001220703125,30.947355270385742,49.930667877197266,45.701148986816406,36.27682113647461,95.92178344726562,310.6099853515625,8.25,34.33000183105469,153.52999877929688,137.61000061035156,212.8699951171875,366.95001220703125,36.299808502197266,49.930667877197266,54.79999923706055,38.77000045776367,103.73999786376953,311.8399963378906,8.380000114440918,35.099998474121094,154.5,138.2899932861328,214.82000732421875,371.54998779296875,36.52751541137695,53.05533218383789,55.599998474121094,39.07666778564453,104.08999633789062,307.8500061035156,8.25,34.25,152.74000549316406,137.11000061035156,212.63999938964844,362.510009765625,36.08159255981445,45.79999923706055,54.72999954223633,38.686668395996094,101.11000061035156,309.3500061035156,8.369999885559082,35.04999923706055,154.25,138.24000549316406,214.72000122070312,369.6000061035156,36.47058868408203,46.66133117675781,55.52000045776367,38.94333267211914,102.0,1917900,68823400,11866300,6201200,8992300,2903300,3920400,21047748,598212000,4608800,16058700,3271600
2020-02-07,290.10369873046875,6.8862199783325195,32.628116607666016,135.37545776367188,120.8724365234375,191.95367431640625,366.7699890136719,30.777484893798828,49.871334075927734,45.5510368347168,36.32048797607422,94.34990692138672,313.6300048828125,8.109999656677246,33.630001068115234,151.88999938964844,137.1699981689453,211.61000061035156,366.7699890136719,36.10057067871094,49.871334075927734,54.619998931884766,38.81666564941406,102.04000091552734,313.80999755859375,8.210000038146973,34.15999984741211,153.4600067138672,137.6699981689453,212.83999633789062,371.79998779296875,36.43263626098633,51.31666564941406,54.7400016784668,38.91999816894531,102.62000274658203,309.1199951171875,8.020000457763672,33.41999816894531,151.5500030517578,136.3000030517578,211.08999633789062,363.57000732421875,35.986717224121094,48.66666793823242,54.29999923706055,38.586666107177734,100.75,310.0,8.210000038146973,34.08000183105469,153.33999633789062,136.72999572753906,212.55999755859375,365.0400085449219,36.39468765258789,48.70333480834961,54.63999938964844,38.70333480834961,101.76000213623047,1903500,98256500,14437100,5700300,6379800,2421600,4385200,21903596,255952500,3626700,11068800,2396800
2020-02-10,290.25164794921875,6.843766689300537,33.229644775390625,135.34869384765625,121.3747329711914,193.40509033203125,371.07000732421875,30.58335304260254,51.41866683959961,45.56771469116211,35.94620895385742,95.11736297607422,313.7900085449219,8.0600004196167,34.25,151.86000061035156,137.74000549316406,213.2100067138672,371.07000732421875,35.87286376953125,51.41866683959961,54.63999938964844,38.41666793823242,102.87000274658203,316.94000244140625,8.149999618530273,34.29999923706055,151.91000366210938,137.85000610351562,213.27999877929688,374.79998779296875,36.26185989379883,54.66600036621094,54.63999938964844,38.99333190917969,103.22000122070312,312.6000061035156,8.050000190734863,33.66999816894531,150.88999938964844,136.75,211.25,362.5199890136719,35.7874755859375,50.15999984741211,54.099998474121094,38.349998474121094,102.05000305175781,313.760009765625,8.149999618530273,33.9900016784668,151.67999267578125,136.9499969482422,211.33999633789062,365.0,36.25237274169922,53.33333206176758,54.439998626708984,38.58333206176758,102.30999755859375,2336300,71834900,12260600,4835600,5960700,2318800,5294100,19998385,370338000,5602700,18434700,1667800
2020-02-11,287.3748779296875,6.877729892730713,33.967002868652344,135.46456909179688,121.60379028320312,195.6909637451172,373.69000244140625,30.809843063354492,51.62533187866211,45.809566497802734,35.99299621582031,96.20843505859375,310.67999267578125,8.100000381469727,35.0099983215332,151.99000549316406,138.0,215.72999572753906,373.69000244140625,36.138519287109375,51.62533187866211,54.93000030517578,38.46666717529297,104.05000305175781,314.42999267578125,8.149999618530273,35.2599983215332,152.3800048828125,138.82000732421875,215.86000061035156,378.1099853515625,36.17647171020508,52.23400115966797,55.310001373291016,38.5,104.30999755859375,310.4700012207031,8.079999923706055,34.06999969482422,151.5399932861328,137.77999877929688,213.64999389648438,369.7200012207031,35.8254280090332,50.53333282470703,54.70000076293945,38.14666748046875,102.83999633789062,314.0299987792969,8.100000381469727,34.34000015258789,152.2899932861328,138.25999450683594,214.0,373.75,35.948768615722656,51.25266647338867,54.709999084472656,38.47666549682617,103.12999725341797,2047500,80164500,12718600,3715300,6578600,2694500,4772900,16027335,175462500,5309400,17390400,2234400
2020-02-12,291.4818420410156,6.996603965759277,34.432708740234375,134.66246032714844,121.60379028320312,197.26026916503906,380.010009765625,30.526735305786133,51.15266799926758,45.70949935913086,36.133358001708984,97.40121459960938,315.1199951171875,8.239999771118164,35.4900016784668,151.08999633789062,138.0,217.4600067138672,380.010009765625,35.806453704833984,51.15266799926758,54.810001373291016,38.616668701171875,105.33999633789062,315.4800109863281,8.329999923706055,35.790000915527344,152.14999389648438,139.2899932861328,217.47000122070312,380.6199951171875,36.2333984375,52.650001525878906,55.689998626708984,38.80666732788086,105.5999984741211,310.7699890136719,8.130000114440918,35.130001068115234,150.9199981689453,137.8000030517578,215.11000061035156,375.8800048828125,35.7874755859375,50.891334533691406,54.790000915527344,38.470001220703125,103.80000305175781,310.7699890136719,8.140000343322754,35.33000183105469,151.8699951171875,138.60000610351562,216.0,377.17999267578125,36.138519287109375,51.858001708984375,55.2599983215332,38.5,104.55999755859375,1384600,111536800,12076300,5166800,7958000,2844900,4624800,22944315,180337500,4112400,14206800,1784200
2020-02-13,294.330810546875,7.0050950050354,34.23866271972656,133.77113342285156,121.49806213378906,197.22402954101562,381.3999938964844,29.871559143066406,53.599998474121094,46.01805114746094,36.62926483154297,97.54981994628906,318.20001220703125,8.25,35.290000915527344,150.08999633789062,137.8800048828125,217.4199981689453,381.3999938964844,35.0379524230957,53.599998474121094,55.18000030517578,39.14666748046875,105.02999877929688,318.7900085449219,8.359999656677246,35.529998779296875,151.0399932861328,138.33999633789062,218.38999938964844,385.3699951171875,35.65464782714844,54.53333282470703,55.369998931884766,39.18000030517578,105.66000366210938,313.5400085449219,8.210000038146973,35.15999984741211,149.8800048828125,136.39999389648438,216.19000244140625,376.510009765625,35.0,49.0,54.47999954223633,38.526668548583984,104.36000061035156,314.8500061035156,8.210000038146973,35.209999084472656,150.16000366210938,137.75,216.7100067138672,376.9599914550781,35.65464782714844,49.45600128173828,54.65999984741211,38.616668701171875,104.63999938964844,1438000,67648800,7578400,5480200,7447500,2853400,4485400,22099745,394339500,4928100,15999600,1135100
2020-02-14,294.43255615234375,6.877729892730713,33.72445297241211,133.80679321289062,121.12798309326172,196.92465209960938,380.3999938964844,29.531829833984375,53.33533477783203,45.95968246459961,36.76961898803711,97.78201293945312,318.30999755859375,8.100000381469727,34.7599983215332,150.1300048828125,137.4600067138672,217.08999633789062,380.3999938964844,34.639469146728516,53.33533477783203,55.11000061035156,39.29666519165039,105.27999877929688,319.80999755859375,8.270000457763672,35.38999938964844,150.63999938964844,138.19000244140625,217.83999633789062,385.1499938964844,35.14231491088867,54.198001861572266,55.33000183105469,39.52333450317383,105.72000122070312,316.95001220703125,8.079999923706055,34.41999816894531,149.14999389648438,136.94000244140625,216.3800048828125,379.42999267578125,34.554080963134766,52.366668701171875,54.84000015258789,39.0533332824707,104.62999725341797,318.8699951171875,8.270000457763672,35.29999923706055,150.55999755859375,137.83999633789062,217.5,381.4700012207031,35.07590103149414,52.4813346862793,55.209999084472656,39.223331451416016,105.01000213623047,1113400,46359700,8946000,5716300,6627600,1720400,3736300,21006747,235405500,4351500,24391800,1249700
2020-02-18,297.89202880859375,6.843766689300537,33.38488006591797,132.9244384765625,119.5241928100586,196.07196044921875,387.7799987792969,29.378137588500977,57.22666549682617,45.38425064086914,37.31231689453125,96.62104797363281,322.04998779296875,8.0600004196167,34.40999984741211,149.13999938964844,135.63999938964844,216.14999389648438,387.7799987792969,34.45920181274414,57.22666549682617,54.41999816894531,39.87666702270508,104.02999877929688,323.4800109863281,8.149999618530273,34.7400016784668,150.74000549316406,137.7100067138672,217.0399932861328,389.5400085449219,34.7912712097168,57.33333206176758,55.099998474121094,39.983333587646484,105.19000244140625,318.6099853515625,8.020000457763672,33.959999084472656,149.05999755859375,135.0500030517578,215.6699981689453,379.19000244140625,34.411766052246094,55.490665435791016,53.79999923706055,39.119998931884766,103.58000183105469,319.0,8.119999885559082,34.25,150.47000122070312,137.33999633789062,215.9199981689453,379.29998779296875,34.67741775512695,56.106666564941406,54.880001068115234,39.4900016784668,105.16999816894531,1547100,65094800,10531000,7230700,8996400,2712600,5173900,17988513,245725500,5591200,34539600,1934600
2020-02-19,298.7892150878906,6.792819499969482,33.87968063354492,132.74618530273438,121.15438842773438,195.60031127929688,386.19000244140625,29.30534553527832,61.16133117675781,45.65945053100586,36.70412826538086,97.69843292236328,323.0199890136719,8.0,34.91999816894531,148.94000244140625,137.49000549316406,215.6300048828125,386.19000244140625,34.37381362915039,61.16133117675781,54.75,39.22666549682617,105.19000244140625,324.5299987792969,8.100000381469727,35.099998474121094,149.75999450683594,138.38999938964844,216.9199981689453,392.95001220703125,34.629981994628906,62.98533248901367,54.880001068115234,39.97999954223633,105.58000183105469,321.7300109863281,8.0,34.52000045776367,148.5800018310547,136.33999633789062,215.61000061035156,384.8999938964844,34.35483932495117,60.06800079345703,54.61000061035156,39.22666549682617,104.22000122070312,322.0799865722656,8.0600004196167,34.529998779296875,149.2100067138672,136.91000366210938,216.80999755859375,388.1199951171875,34.53510284423828,61.56666564941406,54.70000076293945,39.83333206176758,104.44999694824219,1413600,69668200,9079500,6115200,7071200,2229500,4896400,17750941,381345000,4219800,21563400,1875400
2020-02-20,299.7697448730469,6.818292617797852,34.23866271972656,132.2381591796875,121.15438842773438,195.1013641357422,386.0,28.997970581054688,59.96066665649414,45.701148986816406,36.70724868774414,96.47245025634766,324.0799865722656,8.029999732971191,35.290000915527344,148.3699951171875,137.49000549316406,215.0800018310547,386.0,34.013282775878906,59.96066665649414,54.79999923706055,39.22999954223633,103.87000274658203,325.07000732421875,8.069999694824219,35.400001525878906,149.3800048828125,138.36000061035156,216.64999389648438,389.70001220703125,34.2125244140625,60.79999923706055,55.22999954223633,39.369998931884766,105.18000030517578,321.010009765625,7.989999771118164,34.59000015258789,147.39999389648438,136.52999877929688,212.77999877929688,376.67999267578125,33.5958251953125,57.3293342590332,54.52000045776367,38.95333480834961,102.16000366210938,322.32000732421875,8.0,34.65999984741211,148.61000061035156,137.1699981689453,216.14999389648438,386.55999755859375,33.880455017089844,60.79666519165039,54.56999969482422,39.06999969482422,104.87000274658203,1427500,52318200,7817900,7464700,7422800,2869400,4079400,42953135,264523500,4906200,15068700,1216300
2020-02-21,297.7995300292969,6.699418067932129,33.617733001708984,133.62852478027344,119.67402648925781,195.8179931640625,380.07000732421875,28.892824172973633,60.06666564941406,45.492652893066406,36.98482894897461,96.1380615234375,321.95001220703125,7.889999866485596,34.650001525878906,149.92999267578125,135.80999755859375,215.8699951171875,380.07000732421875,33.88994216918945,60.06666564941406,54.54999923706055,39.526668548583984,103.51000213623047,325.260009765625,8.029999732971191,35.08000183105469,150.24000549316406,136.9199981689453,216.3699951171875,387.32000732421875,33.98482131958008,60.87066650390625,54.689998626708984,39.58333206176758,103.88999938964844,321.0299987792969,7.889999866485596,34.40999984741211,147.5399932861328,134.9199981689453,214.3000030517578,377.8999938964844,33.709678649902344,58.6966667175293,54.04999923706055,39.10333251953125,102.95999908447266,322.55999755859375,8.020000457763672,34.9900016784668,148.08999633789062,136.5500030517578,215.24000549316406,385.3299865722656,33.927894592285156,60.46533203125,54.52000045776367,39.14666748046875,103.55000305175781,2239000,58326300,8431500,7776800,9772800,2791200,3930100,32425256,214722000,5666000,18726300,1015100
2020-02-24,290.0943908691406,6.42770528793335,32.104209899902344,130.87486267089844,116.45768737792969,193.68629455566406,368.70001220703125,28.04351043701172,55.58599853515625,44.26673126220703,36.27994918823242,93.1102523803711,313.6199951171875,7.570000171661377,33.09000015258789,145.91000366210938,132.16000366210938,213.52000427246094,368.70001220703125,32.89373779296875,55.58599853515625,53.08000183105469,38.77333450317383,100.25,320.0,7.71999979019165,33.75,149.0,133.1999969482422,215.17999267578125,372.82000732421875,33.58633804321289,57.56666564941406,53.599998474121094,39.48666763305664,102.63999938964844,313.260009765625,7.550000190734863,32.790000915527344,145.25,130.8000030517578,210.11000061035156,361.0,32.82732391357422,54.813331604003906,52.95000076293945,38.650001525878906,100.12000274658203,315.5,7.699999809265137,33.63999938964844,146.5,131.44000244140625,210.5800018310547,364.760009765625,33.244781494140625,55.93333435058594,53.04999923706055,39.1533317565918,101.87000274658203,2300400,110048200,14743100,10588900,13618400,4218800,6936400,37969296,227883000,7773800,19848000,1539100
2020-02-25,282.0007019042969,6.139010906219482,30.804126739501953,129.7447052001953,111.25868225097656,192.398193359375,360.0899963378906,27.444942474365234,53.32733154296875,42.29857635498047,35.677978515625,90.97406005859375,304.8699951171875,7.230000019073486,31.75,144.64999389648438,126.26000213623047,212.10000610351562,360.0899963378906,32.191650390625,53.32733154296875,50.720001220703125,38.130001068115234,97.94999694824219,316.57000732421875,7.679999828338623,33.279998779296875,146.75,132.22999572753906,216.8300018310547,375.6499938964844,32.96015167236328,57.106666564941406,53.33000183105469,39.02333450317383,101.3499984741211,304.3999938964844,7.21999979019165,31.399999618530273,143.8300018310547,125.58999633789062,211.14999389648438,357.7200012207031,31.982921600341797,52.46666717529297,50.54999923706055,38.016666412353516,97.52999877929688,315.0,7.679999828338623,33.25,145.99000549316406,131.0,214.5800018310547,372.0,32.90322494506836,56.599998474121094,53.029998779296875,38.78333282470703,100.7300033569336,2881800,108888300,14621900,10529000,20797200,5053700,6481200,41878898,259357500,10564600,23292900,2389000
2020-02-26,282.7592468261719,6.122028350830078,31.04667854309082,128.87466430664062,111.59353637695312,190.58396911621094,379.239990234375,28.083955764770508,51.91999816894531,41.414581298828125,35.48772048950195,90.55609893798828,305.69000244140625,7.210000038146973,32.0,143.67999267578125,126.63999938964844,210.10000610351562,379.239990234375,32.94117736816406,51.91999816894531,49.65999984741211,37.926666259765625,97.5,311.29998779296875,7.460000038146973,32.61000061035156,146.22000122070312,128.9499969482422,214.55999755859375,382.0,33.406070709228516,54.22066879272461,51.45000076293945,38.38999938964844,99.41000366210938,304.67999267578125,7.210000038146973,31.889999389648438,143.58999633789062,126.33999633789062,209.75,365.0,32.27703857421875,51.740665435791016,49.650001525878906,37.883331298828125,97.47000122070312,307.54998779296875,7.300000190734863,32.099998474121094,145.35000610351562,126.93000030517578,212.88999938964844,366.30999755859375,32.48576736450195,52.16666793823242,51.189998626708984,38.233333587646484,98.30000305175781,2236000,92469500,14421900,10093800,24825600,4190800,8934100,47920005,211282500,12018000,20019900,3382500
2020-02-27,271.14141845703125,5.918243885040283,29.795106887817383,124.78455352783203,106.94966888427734,182.32925415039062,371.7099914550781,27.58245086669922,45.266666412353516,39.62990188598633,34.433509826660156,86.07007598876953,293.1300048828125,6.96999979019165,30.709999084472656,139.1199951171875,121.37000274658203,201.0,371.7099914550781,32.35293960571289,45.266666412353516,47.52000045776367,36.79999923706055,92.66999816894531,305.0,7.28000020980835,31.920000076293945,144.77000427246094,125.62000274658203,210.0,391.55999755859375,33.880455017089844,49.31800079345703,49.58000183105469,38.02333450317383,96.69000244140625,293.0,6.920000076293945,30.549999237060547,138.9499969482422,121.30000305175781,200.92999267578125,370.6000061035156,32.35293960571289,44.599998474121094,47.5099983215332,36.78333282470703,92.6500015258789,301.9800109863281,7.130000114440918,31.299999237060547,142.55999755859375,122.91000366210938,207.6999969482422,371.4599914550781,32.67552185058594,48.66666793823242,48.70000076293945,37.52000045776367,95.79000091552734,3625300,118642400,14940400,12566700,23005500,6406200,10967700,55444827,364158000,13413900,28476900,3850300
2020-02-28,260.0508117675781,5.90975284576416,29.59136390686035,120.6226806640625,102.31463623046875,177.2359161376953,369.0299987792969,27.03242301940918,44.53266525268555,38.729225158691406,33.58514404296875,82.89366149902344,281.1400146484375,6.960000038146973,30.5,134.47999572753906,116.11000061035156,194.1699981689453,369.0299987792969,31.707780838012695,44.53266525268555,46.439998626708984,35.893333435058594,89.25,287.3299865722656,6.960000038146973,30.5,137.2899932861328,118.48999786376953,198.44000244140625,376.7699890136719,32.20113754272461,46.03466796875,46.709999084472656,36.17333221435547,91.7300033569336,271.2799987792969,6.670000076293945,29.329999923706055,130.82000732421875,112.66000366210938,188.80999755859375,356.79998779296875,30.863378524780273,40.768001556396484,44.90999984741211,34.790000915527344,87.55999755859375,285.25,6.840000152587891,29.780000686645508,135.36000061035156,117.5199966430664,196.0,364.2099914550781,31.774194717407227,41.97999954223633,46.0099983215332,35.89666748046875,90.63999938964844,7091800,116490700,20827000,19820300,45931400,11324000,11168600,66057447,363343500,24626100,52369200,4238900
2020-03-02,285.950439453125,6.113537311553955,30.483957290649414,125.59182739257812,107.08184051513672,184.88507080078125,381.04998779296875,28.2133731842041,49.574668884277344,40.16363525390625,36.1427116394043,85.9400634765625,309.1400146484375,7.199999809265137,31.420000076293945,140.02000427246094,121.5199966430664,202.5500030517578,381.04998779296875,33.092979431152344,49.574668884277344,48.15999984741211,38.62666702270508,92.52999877929688,309.510009765625,7.230000019073486,31.450000762939453,140.1300048828125,121.58000183105469,202.5500030517578,381.3599853515625,33.159393310546875,49.5793342590332,48.15999984741211,38.79999923706055,92.55000305175781,291.3800048828125,6.880000114440918,29.739999771118164,134.00999450683594,114.45999908447266,193.17999267578125,364.5,31.736242294311523,45.77799987792969,45.5099983215332,35.76333236694336,89.20999908447266,294.44000244140625,7.110000133514404,30.520000457763672,134.77999877929688,116.62999725341797,193.80999755859375,373.1099853515625,32.17267608642578,47.41733169555664,46.47999954223633,35.866668701171875,89.25,7563800,96766000,14994600,11508200,27355400,6154200,6997900,42034469,302925000,12673900,51222600,2408900
2020-03-03,280.02130126953125,5.918243885040283,29.610767364501953,121.61831665039062,103.06362915039062,182.11019897460938,368.7699890136719,27.744226455688477,49.70066833496094,38.44567108154297,35.216373443603516,84.80694580078125,302.7300109863281,6.96999979019165,30.520000457763672,135.58999633789062,116.95999908447266,199.50999450683594,368.7699890136719,32.542694091796875,49.70066833496094,46.099998474121094,37.63666534423828,91.30999755859375,314.1700134277344,7.340000152587891,32.29999923706055,140.99000549316406,122.94999694824219,205.6699981689453,393.5199890136719,33.946868896484375,53.798667907714844,49.040000915527344,39.176666259765625,94.68000030517578,301.0299987792969,6.889999866485596,30.260000228881836,133.10000610351562,116.23999786376953,197.16000366210938,367.3999938964844,32.12523651123047,47.740665435791016,45.68000030517578,37.4466667175293,90.0,309.1400146484375,7.289999961853027,31.5,140.0,120.97000122070312,202.0,381.0299987792969,33.37760925292969,53.66666793823242,47.97999954223633,38.69333267211914,92.52999877929688,5131400,97457800,15816200,13662500,32547700,5115200,8364600,46174475,386760000,13197700,33340800,2430900
2020-03-04,296.68023681640625,6.011645793914795,30.590681076049805,128.6952667236328,105.61026000976562,188.96522521972656,383.7900085449219,29.442852020263672,49.96666717529297,38.912696838378906,36.420291900634766,87.89049530029297,320.739990234375,7.079999923706055,31.530000686645508,143.47999572753906,119.8499984741211,207.02000427246094,383.7900085449219,34.53510284423828,49.96666717529297,46.65999984741211,38.92333221435547,94.62999725341797,320.9700012207031,7.090000152587891,31.56999969482422,143.63999938964844,120.19000244140625,207.16000366210938,384.010009765625,34.5920295715332,51.10133361816406,46.79999923706055,38.9466667175293,94.88999938964844,305.0199890136719,6.920000076293945,30.360000610351562,137.13999938964844,114.69999694824219,200.89999389648438,370.510009765625,33.159393310546875,48.31533432006836,45.31999969482422,37.823333740234375,90.95999908447266,308.2900085449219,7.090000152587891,31.0,137.67999267578125,118.33000183105469,201.92999267578125,377.7699890136719,33.30170822143555,50.930667877197266,46.56999969482422,38.08000183105469,92.5199966430664,4219300,70588100,16227800,10560500,25795900,4260400,5487300,38712155,225735000,12095400,24625200,2420200
2020-03-05,292.0738525390625,5.7229509353637695,29.559532165527344,127.37676239013672,100.42887878417969,181.02395629882812,372.7799987792969,28.682514190673828,48.30266571044922,36.51087951660156,36.155181884765625,84.44471740722656,315.760009765625,6.739999771118164,30.100000381469727,142.00999450683594,113.97000122070312,198.32000732421875,372.7799987792969,33.64326477050781,48.30266571044922,43.779998779296875,38.63999938964844,90.91999816894531,324.510009765625,6.96999979019165,30.770000457763672,142.67999267578125,116.43000030517578,203.91000366210938,391.3999938964844,34.326377868652344,49.71666717529297,45.29999923706055,39.08333206176758,92.83000183105469,313.20001220703125,6.710000038146973,30.010000228881836,139.83999633789062,112.58000183105469,196.3300018310547,368.6400146484375,33.35863494873047,47.871334075927734,43.130001068115234,37.970001220703125,89.93000030517578,315.7699890136719,6.960000038146973,30.540000915527344,140.8000030517578,115.66999816894531,202.63999938964844,381.0,33.82352828979492,48.2513313293457,45.29999923706055,38.133331298828125,92.48999786376953,6407700,78070900,17921300,11339200,25025600,4107200,8747000,35096303,162790500,12815800,25638300,2171600
2020-03-06,287.9853820800781,5.510674953460693,28.174850463867188,127.39472961425781,95.23870086669922,181.51686096191406,368.9700012207031,28.32661247253418,46.89866638183594,35.40171432495117,36.56376647949219,83.03296661376953,311.3399963378906,6.489999771118164,28.690000534057617,142.02999877929688,108.08000183105469,198.86000061035156,368.9700012207031,33.225807189941406,46.89866638183594,42.45000076293945,39.07666778564453,89.4000015258789,317.489990234375,6.679999828338623,29.540000915527344,143.00999450683594,110.31999969482422,199.5800018310547,371.30999755859375,33.36812210083008,47.133331298828125,42.72999954223633,39.3033332824707,89.88999938964844,302.75,6.400000095367432,28.450000762939453,137.41000366210938,105.0199966430664,191.2100067138672,356.8500061035156,32.371917724609375,45.61800003051758,41.40999984741211,37.66999816894531,87.02999877929688,312.1400146484375,6.599999904632568,29.209999084472656,138.47999572753906,106.26000213623047,192.89999389648438,367.70001220703125,32.92219924926758,46.0,41.68000030517578,37.956668853759766,88.18000030517578,6185500,109932200,20009500,12239100,38159400,6360100,8147200,40931036,189943500,14127500,29411100,2564200
2020-03-09,279.3275451660156,5.009703636169434,24.246673583984375,122.38072967529297,82.33811950683594,170.56344604492188,346.489990234375,27.307437896728516,40.53333282470703,30.289520263671875,36.54193115234375,77.73892211914062,301.9800109863281,5.900000095367432,24.690000534057617,136.44000244140625,93.44000244140625,186.86000061035156,346.489990234375,32.03036117553711,40.53333282470703,36.31999969482422,39.0533332824707,83.69999694824219,310.3299865722656,6.139999866485596,26.1200008392334,139.67999267578125,99.2300033569336,194.47000122070312,357.4700012207031,32.91271209716797,44.20000076293945,39.04999923706055,40.209999084472656,87.29000091552734,293.0,5.869999885559082,24.149999618530273,134.89999389648438,93.0,184.10000610351562,341.7200012207031,31.461101531982422,40.33333206176758,35.880001068115234,37.57666778564453,83.0,295.8500061035156,5.96999979019165,26.0,136.3300018310547,96.56999969482422,187.6699981689453,343.8599853515625,31.745731353759766,40.35933303833008,38.02000045776367,37.939998626708984,84.30999755859375,5203100,103901700,28350600,13848600,40352000,7788500,7405500,43183856,256105500,17811700,59243400,3776600
2020-03-10,286.1908874511719,5.315381050109863,26.633041381835938,127.04488372802734,88.73553466796875,182.4296417236328,364.1300048828125,27.97879981994629,43.02199935913086,32.22431564331055,37.36222839355469,80.59957885742188,309.3999938964844,6.260000228881836,27.1200008392334,141.63999938964844,100.69999694824219,199.86000061035156,364.1300048828125,32.81783676147461,43.02199935913086,38.63999938964844,39.93000030517578,86.77999877929688,309.7300109863281,6.289999961853027,27.139999389648438,141.9499969482422,101.27999877929688,200.0,364.5400085449219,32.88425064086914,44.53333282470703,38.93000030517578,40.22666549682617,87.0199966430664,294.4200134277344,5.800000190734863,24.59000015258789,134.22999572753906,94.58000183105469,187.88999938964844,347.8500061035156,31.31878662109375,40.53333282470703,36.150001525878906,38.30666732788086,83.4000015258789,307.9700012207031,6.260000228881836,25.979999542236328,139.97000122070312,99.0,190.9499969482422,356.42999267578125,32.79886245727539,43.96200180053711,38.439998626708984,39.366668701171875,86.08000183105469,4245500,101873600,18287700,12698100,31102700,5835200,7604400,40548329,233916000,16815700,37797300,3464100
2020-03-11,275.11883544921875,5.009703636169434,25.533151626586914,118.21884155273438,84.55870819091797,171.83218383789062,349.9200134277344,26.02133560180664,42.28200149536133,30.197786331176758,35.690452575683594,75.20336151123047,297.42999267578125,5.900000095367432,26.0,131.8000030517578,95.95999908447266,188.25,349.9200134277344,30.521821975708008,42.28200149536133,36.209999084472656,38.143333435058594,80.97000122070312,307.7900085449219,6.110000133514404,26.6200008392334,138.75,100.05000305175781,195.74000549316406,362.9800109863281,32.14421463012695,43.571998596191406,37.650001525878906,39.676666259765625,84.0999984741211,294.19000244140625,5.880000114440918,25.760000228881836,131.5,94.55000305175781,185.8300018310547,344.7900085449219,30.03795051574707,40.866668701171875,35.529998779296875,37.599998474121094,79.37000274658203,300.8599853515625,6.059999942779541,26.0,138.08999633789062,97.69999694824219,192.94000244140625,358.9200134277344,32.03036117553711,42.68000030517578,37.0,39.16999816894531,83.91000366210938,3622700,98587100,21309700,17763400,38127000,5625100,6036000,65350213,199837500,18947700,31620000,2783100
2020-03-12,258.8575744628906,4.542697906494141,22.626300811767578,112.48729705810547,77.58853149414062,155.29251098632812,315.25,24.28226661682129,37.369998931884766,26.36155891418457,32.45295715332031,72.86283111572266,279.8500061035156,5.349999904632568,23.040000915527344,125.41000366210938,88.05000305175781,170.1300048828125,315.25,28.48197364807129,37.369998931884766,31.610000610351562,34.68333435058594,78.44999694824219,295.6300048828125,5.690000057220459,24.350000381469727,133.75999450683594,96.95999908447266,179.83999633789062,335.7200012207031,30.360530853271484,39.633331298828125,34.400001525878906,37.163333892822266,82.33999633789062,276.3399963378906,5.199999809265137,22.5,124.5,86.31999969482422,169.3800048828125,307.32000732421875,28.462997436523438,36.41666793823242,31.020000457763672,34.32666778564453,74.61000061035156,280.44000244140625,5.380000114440918,23.600000381469727,127.30999755859375,89.58999633789062,174.77999877929688,326.5,28.918405532836914,38.72600173950195,33.630001068115234,35.34000015258789,75.58000183105469,7307600,89453100,20344500,21539200,49725200,9079300,12071600,62731445,283636500,20621100,56323200,5272000
