,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,COST,GOOGL,META,NFLX,NVDA,TSLA,TSM,AAPL,AMZN,COST,GOOGL,META,NFLX,NVDA,TSLA,TSM,AAPL,AMZN,COST,GOOGL,META,NFLX,NVDA,TSLA,TSM,AAPL,AMZN,COST,GOOGL,META,NFLX,NVDA,TSLA,TSM,AAPL,AMZN,COST,GOOGL,META,NFLX,NVDA,TSLA,TSM,AAPL,AMZN,COST,GOOGL,META,NFLX,NVDA,TSLA,TSM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,106.6702651977539,155.59449768066406,305.96929931640625,74.13800048828125,251.9600067138672,498.6199951171875,109.78960418701172,99.0,73.9235610961914,108.9375,155.59449768066406,329.32000732421875,74.13800048828125,251.9600067138672,498.6199951171875,110.10250091552734,99.0,78.94999694824219,111.63749694824219,159.1999969482422,329.8900146484375,74.8864974975586,255.39999389648438,503.0899963378906,110.98750305175781,100.65399932861328,79.1500015258789,107.89250183105469,155.1999969482422,324.29998779296875,73.58599853515625,250.3300018310547,490.2300109863281,107.15249633789062,96.29199981689453,77.41000366210938,108.19999694824219,159.02549743652344,325.54998779296875,74.55000305175781,252.64999389648438,490.8599853515625,107.32499694824219,96.61333465576172,77.7699966430664,308151200,101494000,2480200,45482000,23124900,5873100,41272000,132139500,10129800
2020-08-04,107.38262939453125,156.94149780273438,315.69696044921875,73.66500091552734,249.8300018310547,509.6400146484375,111.95843505859375,99.13333129882812,75.08460998535156,109.66500091552734,156.94149780273438,339.7900085449219,73.66500091552734,249.8300018310547,509.6400146484375,112.27749633789062,99.13333129882812,80.19000244140625,110.79000091552734,158.36199951171875,339.82000732421875,74.65550231933594,252.8000030517578,510.44000244140625,112.27749633789062,101.82733154296875,80.19000244140625,108.38749694824219,155.0605010986328,328.9200134277344,73.20149993896484,247.42999267578125,498.6499938964844,109.05999755859375,97.46666717529297,78.73999786376953,109.13249969482422,155.0605010986328,329.55999755859375,74.33550262451172,251.55999755859375,498.6499938964844,110.5,99.6673355102539,79.33000183105469,173071600,93886000,3933300,37212000,17183500,5608000,31033600,126225000,12569400
2020-08-05,107.77183532714844,160.25149536132812,315.8641662597656,73.95449829101562,249.1199951171875,502.1099853515625,112.54676818847656,99.00133514404297,76.43292236328125,110.0625,160.25149536132812,339.9700012207031,73.95449829101562,249.1199951171875,502.1099853515625,112.86750030517578,99.00133514404297,81.62999725341797,110.39250183105469,160.67950439453125,342.7300109863281,74.5,252.27000427246094,510.1000061035156,113.71749877929688,99.98933410644531,84.0,108.89749908447266,156.36500549316406,337.5899963378906,73.56099700927734,247.77000427246094,501.20001220703125,111.6624984741211,97.88733673095703,80.56999969482422,109.37750244140625,157.18850708007812,341.8599853515625,73.84100341796875,250.19000244140625,508.67999267578125,112.44000244140625,99.53266906738281,80.9800033569336,121776800,78330000,2923700,29134000,13050100,4308200,24992400,74217000,14436300
2020-08-06,111.53192138671875,161.25,318.9673156738281,75.24749755859375,265.2799987792969,509.0799865722656,113.03287506103516,99.30533599853516,75.39360046386719,113.90249633789062,161.25,343.30999755859375,75.24749755859375,265.2799987792969,509.0799865722656,113.3550033569336,99.30533599853516,80.5199966430664,114.4124984741211,162.37350463867188,345.1199951171875,75.3134994506836,266.6000061035156,510.82000732421875,113.58000183105469,101.15399932861328,82.0999984741211,109.79750061035156,158.27149963378906,341.6099853515625,73.59500122070312,248.6699981689453,498.70001220703125,111.7874984741211,98.48400115966797,80.22000122070312,110.40499877929688,159.71800231933594,342.4100036621094,73.80750274658203,249.0399932861328,504.1099853515625,113.49749755859375,99.38866424560547,82.04000091552734,202428800,78812000,2104300,33306000,45241600,3725900,24431600,89884500,9838700
2020-08-07,108.99616241455078,158.3730010986328,316.7375793457031,74.91850280761719,268.44000244140625,494.7300109863281,111.67674255371094,96.84733581542969,74.93479919433594,111.11250305175781,158.3730010986328,340.9100036621094,74.91850280761719,268.44000244140625,494.7300109863281,111.99500274658203,96.84733581542969,80.02999877929688,113.67500305175781,162.04049682617188,344.7300109863281,76.00450134277344,278.8900146484375,508.2900085449219,115.04750061035156,99.98332977294922,80.79000091552734,110.2925033569336,157.0334930419922,339.6300048828125,74.3134994506836,263.42999267578125,486.67999267578125,110.375,94.33399963378906,79.41000366210938,113.20500183105469,161.20050048828125,343.1400146484375,75.4520034790039,264.0799865722656,505.45001220703125,113.125,99.96932983398438,80.48999786376953,198045600,78722000,1759000,27718000,72766400,5910300,34251600,133446000,8705800
2020-08-10,110.58039855957031,157.4080047607422,315.8920593261719,74.84100341796875,263.0,483.3800048828125,111.33271789550781,94.57133483886719,74.78499603271484,112.72750091552734,157.4080047607422,340.0,74.84100341796875,263.0,483.3800048828125,111.6500015258789,94.57133483886719,79.87000274658203,113.7750015258789,158.62550354003906,341.07000732421875,75.35749816894531,273.8599853515625,497.4599914550781,114.0824966430664,97.16666412353516,80.8499984741211,110.0,155.0760040283203,338.5799865722656,73.87449645996094,259.69000244140625,478.6300048828125,108.56500244140625,92.38933563232422,79.22000122070312,112.5999984741211,158.5155029296875,340.7099914550781,74.54000091552734,268.0400085449219,493.3500061035156,113.34249877929688,96.53333282470703,80.55000305175781,212403600,63346000,1503800,20546000,30248800,4691200,42779600,112834500,7421400
2020-08-11,107.29175567626953,154.0334930419922,308.8587951660156,74.0270004272461,256.1300048828125,466.92999267578125,108.1916732788086,91.6259994506836,72.9778823852539,109.375,154.0334930419922,332.42999267578125,74.0270004272461,256.1300048828125,466.92999267578125,108.5,91.6259994506836,77.94000244140625,112.48249816894531,157.96099853515625,340.8500061035156,75.52200317382812,265.9200134277344,480.9200134277344,111.36750030517578,94.66666412353516,79.19999694824219,109.10749816894531,153.64999389648438,331.79998779296875,73.90950012207031,255.1300048828125,466.54998779296875,107.9574966430664,91.0,77.94000244140625,111.97000122070312,155.66000366210938,340.8500061035156,74.69999694824219,260.19000244140625,479.75,110.73750305175781,93.06666564941406,79.08999633789062,187902400,74362000,2065600,31098000,28238300,7329200,35451200,129387000,7056300
2020-08-12,110.85751342773438,158.11199951171875,312.8818359375,75.36199951171875,259.8900146484375,475.4700012207031,114.077392578125,103.65066528320312,74.33556365966797,113.01000213623047,158.11199951171875,336.760009765625,75.36199951171875,259.8900146484375,475.4700012207031,114.40249633789062,103.65066528320312,79.38999938964844,113.2750015258789,158.71949768066406,338.8999938964844,75.58350372314453,263.8999938964844,482.489990234375,114.66999816894531,105.66666412353516,79.55000305175781,110.29750061035156,155.0709991455078,333.1700134277344,74.25,258.1099853515625,470.17999267578125,109.5824966430664,95.66666412353516,77.7300033569336,110.49749755859375,155.39999389648438,333.75,74.35600280761719,258.9700012207031,471.3399963378906,109.90750122070312,98.0,78.16000366210938,165598000,70442000,1853900,22512000,21415700,5439200,46441200,327441000,8354400
2020-08-13,112.81940460205078,158.05099487304688,311.8969421386719,75.8324966430664,261.29998779296875,481.3299865722656,114.10482788085938,108.06666564941406,73.31494140625,115.01000213623047,158.05099487304688,335.70001220703125,75.8324966430664,261.29998779296875,481.3299865722656,114.43000030517578,108.06666564941406,78.30000305175781,116.0425033569336,160.87600708007812,339.4599914550781,76.84850311279297,265.1600036621094,484.45001220703125,117.21749877929688,110.07866668701172,79.0999984741211,113.92749786376953,157.75,335.1300048828125,75.4104995727539,259.57000732421875,476.45001220703125,113.55750274658203,104.48400115966797,77.83000183105469,114.43000030517578,159.14950561523438,336.989990234375,75.4104995727539,261.54998779296875,478.3999938964844,115.45999908447266,107.4000015258789,79.0,210082000,62980000,1536500,22388000,17374000,3008900,37446000,306379500,6551800
2020-08-14,112.7188720703125,157.4010009765625,312.4358215332031,75.23149871826172,261.239990234375,482.67999267578125,115.31137084960938,110.04733276367188,73.41795349121094,114.90750122070312,157.4010009765625,336.2799987792969,75.23149871826172,261.239990234375,482.67999267578125,115.63999938964844,110.04733276367188,78.41000366210938,115.0,158.91200256347656,338.760009765625,75.989501953125,262.6499938964844,488.3299865722656,117.04750061035156,111.25333404541016,79.2300033569336,113.04499816894531,156.0,335.6000061035156,74.94999694824219,258.67999267578125,480.2099914550781,114.40499877929688,108.44266510009766,78.05000305175781,114.83000183105469,158.90899658203125,336.5299987792969,75.68049621582031,262.30999755859375,482.82000732421875,115.30000305175781,110.99933624267578,78.41999816894531,165565200,55034000,1522900,21942000,14792700,2943500,36643600,188664000,5611200
2020-08-17,112.4245834350586,159.12049865722656,315.8548583984375,75.81199645996094,261.1600036621094,482.3500061035156,123.01941680908203,122.3759994506836,75.08460998535156,114.60749816894531,159.12049865722656,339.9599914550781,75.81199645996094,261.1600036621094,482.3500061035156,123.37000274658203,122.3759994506836,80.19000244140625,116.0875015258789,159.74850463867188,340.3699951171875,76.18900299072266,264.1000061035156,486.239990234375,124.09750366210938,123.05733489990234,80.88999938964844,113.9625015258789,157.70899963378906,337.3599853515625,75.25,259.3999938964844,479.1000061035156,118.17250061035156,111.52200317382812,79.66000366210938,116.0625,158.656005859375,337.6499938964844,75.79850006103516,262.5,484.19000244140625,118.51249694824219,111.80000305175781,79.80000305175781,119561600,53824000,1504700,19990000,13351100,2423500,62130000,303634500,8663900
2020-08-18,113.36139678955078,165.62449645996094,316.5888671875,77.78900146484375,262.3399963378906,491.8699951171875,122.25907135009766,125.80599975585938,74.3542709350586,115.5625,165.62449645996094,340.75,77.78900146484375,262.3399963378906,491.8699951171875,122.60749816894531,125.80599975585938,79.41000366210938,116.0,166.0,342.79998779296875,77.86849975585938,265.1499938964844,495.29998779296875,124.95999908447266,128.25999450683594,80.81999969482422,114.00749969482422,160.29100036621094,336.80999755859375,76.08350372314453,259.260009765625,482.79998779296875,120.86250305175781,123.00733184814453,79.25,114.35250091552734,160.60000610351562,341.0,76.30599975585938,260.95001220703125,484.3500061035156,124.5,126.59933471679688,80.22000122070312,105633600,106920000,1489400,28378000,18690400,3505500,50344800,247117500,6804800
